Referencia;Nome;Categoria;Preco;Imagem;Preco Final;Id Categoria;Ativo
P.30.0075;Corrente 420H 55Elos/110L ATV90/110;  Correntes;12,2;https://motoxpert.pt/web/image/product.template/3342/image?unique=f17f2bf;15,006;48;1
P29;Corrente 25H (passo fino) 166L (83 elos), COMP. TOX (QD03) / MINIMOTO / ATV 49;  Correntes;7,32;https://motoxpert.pt/web/image/product.template/3136/image?unique=061e68f;9,0036;48;1
P1228;Elo de engate T8F;  Correntes;1,63;https://motoxpert.pt/web/image/product.template/5106/image?unique=c826a99;2,0049;48;1
P1227;Elo de engate 25H;  Correntes;1,63;https://motoxpert.pt/web/image/product.template/5105/image?unique=580737e;2,0049;48;1
P.22.0001;Corrente 428H 55Elos/110L, ATV / PITBIKE;  Correntes;11,38;https://motoxpert.pt/web/image/product.template/2193/image?unique=10381fe;13,9974;48;1
P.22.0022;Corrente (T8F / Passo Grosso), 134L MINIMOTO 47cc-49cc;  Correntes;10,49;https://motoxpert.pt/web/image/product.template/2120/image?unique=c64e533;12,9027;48;1
PROD841;Elo de engate 428H (O-ring);  Correntes;5;https://motoxpert.pt/web/image/product.template/11350/image?unique=4963877;6,15;48;1
27600QMNZ2020-ORING-136L;Corrente 428H-136L (o-ring), BULLIT (HERO);  Correntes;31,71;https://motoxpert.pt/web/image/product.template/9549/image?unique=862d9e9;39,0033;48;1
27600QMNZ2020;Corrente 428H-136L, BULLIT (HERO) ;  Correntes;23,58;https://motoxpert.pt/web/image/product.template/9548/image?unique=158b246;29,0034;48;1
P1216;Corrente 520H 51Elos/102L, SKYTEAM (V-RAPTOR 250);  Correntes;20,33;https://motoxpert.pt/web/image/product.template/5452/image?unique=936a7da;25,0059;48;1
P3822;Corrente 415H (130L), BICICLETA A MOTOR (1E40F/1E47F);  Correntes;12,2;https://motoxpert.pt/web/image/product.template/7676/image?unique=1b2aedd;15,006;48;1
08BH118;Corrente 428H-118L, BULLIT (HUNT / SPIRIT);  Correntes;20,33;https://motoxpert.pt/web/image/product.template/8193/image?unique=d0c8a04;25,0059;48;1
P6347;Corrente 420H / 76 Elos / 38L, ATV 90/110;  Correntes;12,2;https://motoxpert.pt/web/image/product.template/9308/image?unique=535b452;15,006;48;1
P4204;Cremalheira 428H (41D), C: Ø58mm / FF: 90mm, CHOPPER;  Cremalheiras;32,48;https://motoxpert.pt/web/image/product.template/7723/image?unique=d0c8a04;39,9504;49;1
22000001/41;Cremalheira 420H (41D), C: Ø58mm / FF: 90mm, PITBIKE;  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/4451/image?unique=d0c8a04;15,006;49;1
P.22.0159;Cremalheira 428H (37D), Ø48mm, FF68mm, ATV90/110;  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/3489/image?unique=d0c8a04;15,006;49;1
P.22.0163;Cremalheira 530H (37D), ATV250 SM;  Cremalheiras;24,39;https://motoxpert.pt/web/image/product.template/3355/image?unique=c75011a;29,9997;49;1
P.22.0165;Cremalheira 530H (27D), C: Ø62mm / FF: 80mm ATV 150/250cc (ANTIGA);  Cremalheiras;16,26;https://motoxpert.pt/web/image/product.template/3354/image?unique=f5cab87;19,9998;49;1
;Cremalheira T8F (Passo Grosso), INT: Ø 54mm / FF: 61mm, TROTINETE;  Cremalheiras;7,32;https://motoxpert.pt/web/image/product.product/16100/image?unique=2377721;9,0036;49;1
P.22.0151;Cremalheira, 428H (47D), SKYTEAM ST125/200;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.template/3352/image?unique=6adcd0a;39,0033;49;1
P.22.0150;Cremalheira, 428H (41D), SKYTEAM ST125/200;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.template/3351/image?unique=6adcd0a;39,0033;49;1
P.22.0161;Cremalheira 420H (37D), GORILLA/MONKEY;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.template/3350/image?unique=6adcd0a;39,0033;49;1
P.22.0162;Cremalheira 420H (29D), C: Ø30mm / FF: 46mm, GORILLA/MONKEY;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.template/3349/image?unique=62efd91;39,0033;49;1
P.22.0164;Cremalheira 34T / 420H, INT: Ø 54mm / FF: 61mm, MINIMOTO 110 (SUPER RACING 110);  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/3348/image?unique=b79759c;15,006;49;1
P.22.0020;Cremalheira 530H 39D TBM/GTS 250  ;  Cremalheiras;28,46;https://motoxpert.pt/web/image/product.template/2357/image?unique=d0c8a04;35,0058;49;1
P.22.0116;Cremalheira (c/ cubo), CUB;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.template/2356/image?unique=d95de8d;39,0033;49;1
P.22.0098;Cremalheira 530H (37D), C: Ø40mm / FF: 60mm ATV 150-250;  Cremalheiras;28,46;https://motoxpert.pt/web/image/product.template/2355/image?unique=c75011a;35,0058;49;1
P.22.0075;Cremalheira 520H (54D), GTR250   ;  Cremalheiras;56,91;https://motoxpert.pt/web/image/product.template/2354/image?unique=63ed579;69,9993;49;1
P.22.0057;Cremalheira 420H (40D), GORILLA/MONKEY;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.template/2353/image?unique=6adcd0a;39,0033;49;1
P.22.0055;Cremalheira 420H (32D), SKYMAX;  Cremalheiras;16,26;https://motoxpert.pt/web/image/product.template/2352/image?unique=6adcd0a;19,9998;49;1
P845;Cremalheira 54T / T8F (Passo Grosso), C: Ø29mm / FF: 34mm, LIYA (MINI-MADOX QD07, DELUXE QD03K-6) MINI-ATV 49;  Cremalheiras;8,54;https://motoxpert.pt/web/image/product.template/4133/image?unique=d0857e1;10,5042;49;1
P.22.0023;Cremalheira 72T / 25H (Passo Fino), C: Ø26mm / FF: 33mm, LIYA (RAPTOR-4 QD03) / MINI-ATV 49;  Cremalheiras;8,54;https://motoxpert.pt/web/image/product.template/2127/image?unique=edcb6d5;10,5042;49;1
P754;Cremalheira 428H (45D), C: Ø76mm / FF: 92mm, PITBIKE (MD04-SG);  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/4321/image?unique=886c3e6;15,006;49;1
P.22.0002;Cremalheira 428H (41D), C: Ø76mm / FF: 92mm, PITBIKE (MD04-SG);  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/2207/image?unique=e802d9d;15,006;49;1
XF125GY-B(G).48-15;Cremalheira 428H (51D),  C: Ø58mm / FF: 90mm, BULLIT (HERO);  Cremalheiras;24,35;https://motoxpert.pt/web/image/product.template/7156/image?unique=61c8217;29,9505;49;1
P7095;Perno de Cremalheira (cada), BULLIT (HERO);  Cremalheiras;1,62;https://motoxpert.pt/web/image/product.template/11082/image?unique=8ca15c7;1,9926;49;1
P7096;Porca (cada), dos pernos da Cremalheira, BULLIT (HERO) ;  Cremalheiras;0;https://motoxpert.pt/web/image/product.template/11083/image?unique=d7f1a1a;0;49;1
PROD8906;Cremalheira 420H (41D) Ø48mm, FF68mm, ATV90/110 / TOX (SPEEDBIRD 110-125);  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/23795/image?unique=72e6cac;15,006;49;1
P.22.0013;Cremalheira 420H (37D) Ø48mm, FF68mm, ATV90/110;  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/2482/image?unique=e3c8093;15,006;49;1
P1211;Cremalheira 420H (37D) Ø54mm, FF70mm ( reentrância );  Cremalheiras;16,26;https://motoxpert.pt/web/image/product.template/5666/image?unique=d0c8a04;19,9998;49;1
P1209;Cremalheira 420H / 45D, C: Ø76mm / FF: 92mm, YCF;  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/5665/image?unique=2d103fb;15,006;49;1
P1208;Cremalheira 420H / 41D, C: Ø76mm / FF: 92mm, YCF;  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/5664/image?unique=d0c8a04;15,006;49;1
;Cremalheira CNC 47T / 420H, C: Ø76mm / FF: 92mm, YCF;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.product/15905/image?unique=75b0830;39,0033;49;1
;Cremalheira CNC 45T / 420H, C: Ø76mm / FF: 92mm, YCF;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.product/15899/image?unique=8f5528c;39,0033;49;1
;Cremalheira CNC 43T / 420H, C: Ø76mm / FF: 92mm, CA06R43 / YCF / PITBIKE;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.product/15893/image?unique=4a23547;39,0033;49;1
;Cremalheira CNC 41T / 420H, C: Ø76mm / FF: 92mm, YCF;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.product/15887/image?unique=7a7cccd;39,0033;49;1
;Cremalheira CNC 39T / 420H, C: Ø76mm / FF: 92mm, YCF;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.product/16061/image?unique=a3b8a33;39,0033;49;1
;Cremalheira CNC 34T / 420H, C: Ø76mm / FF: 92mm, YCF;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.product/15881/image?unique=878e28f;39,0033;49;1
P1206;Cremalheira 530H (35D), C: Ø62mm / FF: 80mm ATV 150/250cc (ANTIGA);  Cremalheiras;24,39;https://motoxpert.pt/web/image/product.template/5458/image?unique=f5cab87;29,9997;49;1
P1207;Cremalheira 520H (Z:42), V-RAPTOR ;  Cremalheiras;30,49;https://motoxpert.pt/web/image/product.template/5457/image?unique=6adcd0a;37,5027;49;1
P1210;Cremalheira 420H (41D) Ø52mm, FF68mm, ATV90/110;  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/5456/image?unique=d0c8a04;15,006;49;1
P1213;Cremalheira 420H (Z:36), C: Ø50mm / FF:80mm, T-REX;  Cremalheiras;24,39;https://motoxpert.pt/web/image/product.template/5455/image?unique=6adcd0a;29,9997;49;1
P1214;Cremalheira 92T / 25H ( Passo fino ) C: Ø32mm / FF: 42mm Funbike 200;  Cremalheiras;8,13;https://motoxpert.pt/web/image/product.template/5454/image?unique=b79759c;9,9999;49;1
P1906;Chapa/Freio dos parafusos da Cremalheira, PITBIKE;  Cremalheiras;1,63;https://motoxpert.pt/web/image/product.template/5227/image?unique=d0c8a04;2,0049;49;1
P2530;Freio da Cremalheira (53mm);  Cremalheiras;4,47;https://motoxpert.pt/web/image/product.template/6476/image?unique=d0c8a04;5,4981;49;1
P2531;Cremalheira 428H (38D), C: Ø58mm / FF: 90mm, CHOPPER (YAMASAKI);  Cremalheiras;24,35;https://motoxpert.pt/web/image/product.template/6475/image?unique=d0c8a04;29,9505;49;1
P.22.0192;Cremalheira 68T / 25H (Passo Fino), C: Ø29mm / FF: 34mm, MINIMOTO / ATV 49;  Cremalheiras;8,54;https://motoxpert.pt/web/image/product.template/3138/image?unique=d0c8a04;10,5042;49;1
P.22.0160;Cremalheira 54T / T8F (Passo Grosso), C: Ø35mm / FF: 42mm, TOX (MD04 SAKER) / MINIMOTO 49;  Cremalheiras;8,54;https://motoxpert.pt/web/image/product.template/3137/image?unique=4bed5de;10,5042;49;1
P3625;Cremalheira 428H (41D), C: Ø52mm / FF: 68mm, PITBIKE;  Cremalheiras;26,79;https://motoxpert.pt/web/image/product.template/6097/image?unique=d0c8a04;32,9517;49;1
P3729;Cremalheira 420H / 41D / 5 Furos, C: Ø76mm, YCF;  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/7701/image?unique=1eda463;15,006;49;1
P3821;Cremalheira 415H / 44D, C: Ø36mm, BICICLETA A MOTOR (1E40F/1E47F) ;  Cremalheiras;23,58;https://motoxpert.pt/web/image/product.template/7677/image?unique=2f85c24;29,0034;49;1
KVC-1;KIT Parafusos da Cremalheira (TIPO 2 - Cabeça Chata), YCF PITBIKE;  Cremalheiras;2,44;https://motoxpert.pt/web/image/product.template/7417/image?unique=d0c8a04;3,0012;49;1
KVC-2;KIT Parafusos da Cremalheira (5 uni) M8X35, YCF PITBIKE;  Cremalheiras;2,44;https://motoxpert.pt/web/image/product.template/7415/image?unique=fcb0536;3,0012;49;1
;Cremalheira (CNC) 420H / 41D / 5 Furos, C: Ø76mm, YCF;  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.template/7850/image?unique=d0c8a04;39,0033;49;1
P4343;Cremalheira 420H / 45D / 5 Furos, C: Ø76mm, YCF;  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/7389/image?unique=fabb52e;15,006;49;1
P4487;Cremalheira 428H (46D), C: Ø58mm / FF: 90mm, CHOPPER (YAMASAKI);  Cremalheiras;31,71;https://motoxpert.pt/web/image/product.template/7273/image?unique=d0c8a04;39,0033;49;1
P4510;Cremalheira 428H (41D) Ø48mm, FF68mm, ATV90/110 ;  Cremalheiras;12,2;https://motoxpert.pt/web/image/product.template/7266/image?unique=d0c8a04;15,006;49;1
P5410;Pinos da Cremalheira (x4), BULLIT (HERO);  Cremalheiras;16,22;https://motoxpert.pt/web/image/product.template/8631/image?unique=d0c8a04;19,9506;49;1
P5045;Jogo de Sinoblocos da Cremalheira, 28x23x9.5, KINROAD XT125-16;  Cremalheiras;26,02;https://motoxpert.pt/web/image/product.template/8868/image?unique=2f85c24;32,0046;49;1
P5110;Borrachas (x4) / Sinoblocos da Cremalheira, XF125R;  Cremalheiras;40,61;https://motoxpert.pt/web/image/product.template/8858/image?unique=1fe3dab;49,9503;49;1
P5344;Cremalheira 68T / 25H (Passo Fino), C: Ø26mm / FF: 33mm, MINIMOTO / ATV 49 ;  Cremalheiras;8,54;https://motoxpert.pt/web/image/product.template/8336/image?unique=d0c8a04;10,5042;49;1
P5377;Borrachas (x4) / Sinoblocos da Cremalheira, ZS125-79;  Cremalheiras;32,48;https://motoxpert.pt/web/image/product.template/8307/image?unique=1fe3dab;39,9504;49;1
XF125R(D).34-03;Cremalheira, BULLIT (HUNT / SPIRIT);  Cremalheiras;20,33;https://motoxpert.pt/web/image/product.template/8188/image?unique=d0c8a04;25,0059;49;1
P5951;Pinhao de Ataque (11 Dentes / 25H - Passo fino), MOTOR TROTINETE ELÉCTRICA;  Pinhão De Ataque;4,88;https://motoxpert.pt/web/image/product.template/9532/image?unique=ad0e786;6,0024;50;1
P6349;Caixa Transmissao/Desmultiplic. (Tipo 1), 11T, TOX (SAKER MD04) / MINI DIRT 49;  Pratos De Embraiagem;23,58;https://motoxpert.pt/web/image/product.template/9306/image?unique=3aa781b;29,0034;50;1
P5665;Caixa Transmissao/Desmultiplic. (Tipo A) T8F, 13T, ATV 49;  Pratos De Embraiagem;23,58;https://motoxpert.pt/web/image/product.template/8125/image?unique=32d13d1;29,0034;50;1
P241;Caixa Transmissao/Desmultiplic. (Tipo 1), 11T, TOX (MD01/ GAZELLE MD05) / MINI-DIRT 49;  Pratos De Embraiagem;20,33;https://motoxpert.pt/web/image/product.template/4132/image?unique=31ac43d;25,0059;50;1
P5798;O'ring Casquilho Pinhão de Ataque, K157FMI, GN125;  Pinhão De Ataque;4,07;https://motoxpert.pt/web/image/product.template/8718/image?unique=0ffdee2;5,0061;50;1
P1193;Caixa Transmissao/Desmultiplic. Trotinete;  Pratos De Embraiagem;23,58;https://motoxpert.pt/web/image/product.template/5459/image?unique=d0c8a04;29,0034;50;1
P1771;Caixa Transmissao/Desmultiplic. (Tipo 2), 11T, QUAD RACER (QD07);  Pinhão De Ataque;23,58;https://motoxpert.pt/web/image/product.template/5111/image?unique=6d20ef1;29,0034;50;1
P.16.0102;Tampa / Protecção do Pinhão de Ataque, MINIMOTO 47cc-49cc;  Pinhão De Ataque;4,07;https://motoxpert.pt/web/image/product.template/2125/image?unique=d0c8a04;5,0061;50;1
P3347;Pinhao de ataque 415H-10T, Bicicleta a Motor, 1E40F-1E47F;  Pinhão De Ataque;8,09;https://motoxpert.pt/web/image/product.template/6140/image?unique=d0c8a04;9,9507;50;1
P4358;Pinhao de Ataque 420H / 20mm (14D), PITBIKE;  Pinhão De Ataque;6,5;https://motoxpert.pt/web/image/product.template/7384/image?unique=d0c8a04;7,995;50;1
;Pinhao de Ataque, CPI / MINARELLI AM;  Pinhão De Ataque;8,09;https://motoxpert.pt/web/image/product.product/15788/image?unique=6074c57;9,9507;50;1
P5065; Pinhao de Ataque 428H / 20mm (16D);  Pinhão De Ataque;11,38;https://motoxpert.pt/web/image/product.template/8506/image?unique=d0c8a04;13,9974;50;1
125-F1121B;Pinhão de Ataque 428H (14T), K157FMI;  Pinhão De Ataque;15,45;https://motoxpert.pt/web/image/product.template/8466/image?unique=f246f3a;19,0035;50;1
P5760;Pinhao de Ataque simples (14 Dentes / T8F - Passo grosso), TROTINETE / MINIMOTO / ATV 49;  Pinhão De Ataque;8,09;https://motoxpert.pt/web/image/product.template/8069/image?unique=1f62caa;9,9507;50;1
P5792;Pinhao de Ataque 428H / 20mm (18D);  Pinhão De Ataque;12,2;https://motoxpert.pt/web/image/product.template/8036/image?unique=d0c8a04;15,006;50;1
P5871;Pinhao de Ataque 428H / 17mm (16D), PITBIKE;  Pinhão De Ataque;0;https://motoxpert.pt/web/image/product.template/7994/image?unique=2f85c24;0;50;1
P5973;Pinhao de Ataque 520 20mm 15D, V-RAPTOR;  Pinhão De Ataque;12,2;https://motoxpert.pt/web/image/product.template/9516/image?unique=d0c8a04;15,006;50;1
P6332;Pinhao de Ataque simples (19 Dentes / 25H - Passo fino), TROTINETE;  Pinhão De Ataque;8,13;https://motoxpert.pt/web/image/product.template/9323/image?unique=d0c8a04;9,9999;50;1
22711/152FMI15; Pinhao de Ataque 420H / 20mm (15D), PITBIKE ;  Pinhão De Ataque;6,5;https://motoxpert.pt/web/image/product.template/9262/image?unique=d0c8a04;7,995;50;1
P6490;Pinhao de Ataque 428H / 20mm (17D), 156FMI, 157FMI;  Pinhão De Ataque;16,22;https://motoxpert.pt/web/image/product.template/9752/image?unique=2f85c24;19,9506;50;1
P134;KIT - Guias (x3) do Variador, GY6 125-150cc 152QMI;  Variadores;4,88;https://motoxpert.pt/web/image/product.template/4146/image?unique=8750b73;6,0024;51;1
P7259;KIT - Guias (x3) do Variador, NECO (GPX 125) / GY6 125 LJ1P52QMI;  Variadores;11,38;https://motoxpert.pt/web/image/product.template/10970/image?unique=9bae76a;13,9974;51;1
P5113;Porca da Cambota/Variador (M12x1.25) / Eixo da Roda / ... GY6 125 152QMI;  Variadores;1,59;https://motoxpert.pt/web/image/product.template/8470/image?unique=098f10b;1,9557;51;1
P5173;uilho do Variador 24x52, SC125, GY6, 152 QMI;  Variadores;6,91;https://motoxpert.pt/web/image/product.template/8428/image?unique=f20954e;8,4993;51;1
P3693;Porca (do Variador 139QMB / Eixo Roda...), M10x1.25;  Variadores;1,1;https://motoxpert.pt/web/image/product.template/6067/image?unique=79e4ffd;1,353;51;1
CF188-052000;Poli / Variador Secundario, CF500 CF188;  Variadores;161,67;https://motoxpert.pt/web/image/product.template/4558/image?unique=8f9265a;198,8541;51;1
P.16.0069.0060;Variador da frente (completo)  ATV500;  Variadores;486,99;https://motoxpert.pt/web/image/product.template/2682/image?unique=6ddc6fa;598,9977;51;1
P.16.0069.0046;Variador (completo) XY500 GK, CFMOTO 500, CF188   ;  Variadores;447,15;https://motoxpert.pt/web/image/product.template/2681/image?unique=d0c8a04;549,9945;51;1
P.16.0069.0002;Variador (completo), Ø138mm, KART-CROSS c/ altas e Baixas TBM GTS 250 / Honda CN250 / Suzuki Burgman 250 / Kymco Dink 250 / ...;  Variadores;107,72;https://motoxpert.pt/web/image/product.template/2680/image?unique=bf9fcf3;132,4956;51;1
P.16.0069.0042;Variador (completo), GTR250, SYM 171mm   ;  Variadores;103,98;https://motoxpert.pt/web/image/product.template/2678/image?unique=6ddc6fa;127,8954;51;1
P.16.0069.0066;Variador (N/ INCLUI O PRATO/POLIA), LINHAI 260/300 VOG 250-300 ATV300;  Variadores;81,26;https://motoxpert.pt/web/image/product.template/2677/image?unique=d0c8a04;99,9498;51;1
P.16.0069.0065;Variador (completo), Ø128mm, ATV250 UTV / JONWAY YY250T, 172MM;  Variadores;56,91;https://motoxpert.pt/web/image/product.template/2676/image?unique=d0c8a04;69,9993;51;1
20002LMB0000;Variador (N/ INLCUI PRATO/POLIA), LAMBRETTA (V125);  Variadores;64,87;https://motoxpert.pt/web/image/product.template/9947/image?unique=2c6240b;79,7901;51;1
P6510;Prato de Apoio de Variador GY6 125/150 152QMI;  Variadores;10,49;https://motoxpert.pt/web/image/product.template/9204/image?unique=af568dd;12,9027;51;1
M3070011;Variador (completo), NECO (ONE / GPX) / 137QMB;  Variadores;57,32;https://motoxpert.pt/web/image/product.template/8946/image?unique=de7ab68;70,5036;51;1
P7009;Variador (n/ inlcui Polia) - POLINI - Hi-Speed / Peugeot 50 4-tempos, SYM 50 4-tempos;  Variadores;65,45;https://motoxpert.pt/web/image/product.template/8899/image?unique=35105b0;80,5035;51;1
P.16.0069.0045;Variador (completo) GY6 50 4 tempos, 139QMB;  Variadores;32,48;https://motoxpert.pt/web/image/product.template/2149/image?unique=31e4f10;39,9504;51;1
M91173;Casquilho do Variador (Desbloqueado), 3B1 NECO E4 (ONE / GPX 50);  Variadores;8,09;https://motoxpert.pt/web/image/product.template/8929/image?unique=08d508e;9,9507;51;1
M3073067;Prato do Variador, LJ1P37QMB;  Variadores;20,33;https://motoxpert.pt/web/image/product.template/8898/image?unique=007967b;25,0059;51;1
P.16.0113.0010;Carreto concavo (Da embraiagem de arranque), 139QMB    ;  Variadores;8,13;https://motoxpert.pt/web/image/product.template/2151/image?unique=edb966b;9,9999;51;1
P3696;Ventoinha do Variador, GY6 50 4 tempos, 139QMB;  Variadores;5,37;https://motoxpert.pt/web/image/product.template/6063/image?unique=f1a795f;6,6051;51;1
P.16.0069.0048;Variador (completo) GY6 125 (roletos de 11gr), GY6 125-150, 152QMI/157QMJ;  Variadores;24,35;https://motoxpert.pt/web/image/product.template/2150/image?unique=fabb52e;29,9505;51;1
JC693FS-EVO3;Variador J.COSTA EVO3, GY6 150, 157QMJ;  Variadores;120,28;https://motoxpert.pt/web/image/product.template/4268/image?unique=fab243f;147,9444;51;1
